sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,7600,36,0.0578555193786341,0.04462904041896063,0.010600932873072417,0.856949893379038,0.9283384902968221,0.9840158514766824,-0.07405714267098151,10599,14
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2022,2025,W2022,16568,38,0.05473536639554782,0.04285310875491069,0.02565569569779159,0.8942035430547199,0.9579151647888446,1.0770483060992286,-0.1309135310154832,18558,38
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2023,2025,W2023,16568,38,0.04863373938416424,0.037345125018492666,0.0024382729412384284,0.91647617189333,0.9579516843505277,1.0991643454510596,-0.16737951243333016,9553,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2024,2025,W2024,16568,38,0.05509108279013218,0.04317819018236915,0.026377653833433812,0.8928239662336793,0.9579152505739952,1.0792496661709425,-0.13150519453536613,17909,38
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2022;2023,2025,W2022_2023,16568,38,0.05157885706595136,0.03998775345016656,0.018080092794169743,0.9060539567905386,0.9579151566682128,1.0610320578120123,-0.12893221423934947,27583,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2023;2024,2025,W2023_2024,16568,38,0.051692188964026796,0.04000977461584566,0.018326872429813554,0.9056406564121209,0.9579175210622396,1.0746511310238778,-0.13681388305902897,27078,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,16568,38,0.05280687952917729,0.04107725917475204,0.021311405094146765,0.9015272482172807,0.9579154505805947,1.0699622319341187,-0.1310297786436726,45108,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2022,2025,W2022,18534,38,0.06103586744570892,0.04723094191779798,-0.016263416848494073,0.8714833547469796,0.9384835970767952,0.8596691721666712,0.01259726969376146,18847,38
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2023,2025,W2023,18534,38,0.060723241853508296,0.04734704785045838,0.014741807144338271,0.87279650713533,0.9384835970767952,0.8681876939524352,0.03911976395346556,7586,37
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2024,2025,W2024,18534,38,0.05900188294732622,0.04579319669727293,0.004914597074393177,0.8799061185975815,0.9384835970767953,0.8456852651181478,0.041134081009933154,18284,38
