AOI_ID,AOI_geometry_hash,GEE_collection_ID,acquisition_datetime,active_source_revision,cloudy_pixel_percentage,exclusion_reason,experiment_design_hash,identity_correction,included,legacy_system_id,manifest_version,mgrs_tile,nominal_date,platform,processing_baseline_if_available,processing_version,product_id,product_version,query_config_hash,sensor,source_manifest_hash,system:id,system:index,system:time_start,window_end,window_start,year
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2024-08-10T04:29:19.129000+00:00,final-source-scenes-r2-asset-verified,24.737708,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20240810T041551_20240810T041903_T47SKS,source-scenes-v1,47SKS,2024-08-10,Sentinel-2,05.11,05.11,S2A_MSIL2A_20240810T041551_N0511_R090_T47SKS_20240810T093151,HARMONIZED,029223b75f4fbe0d5cfd13dc14fb2ea8e037722bf460df472909d5d4b4941412,sentinel2,a27732b81d6361fad925697efeb420588ba4a7a53a4e33899450fa520a8c5257,COPERNICUS/S2_SR_HARMONIZED/20240810T041551_20240810T041903_T47SKS,20240810T041551_20240810T041903_T47SKS,1723264159129,2024-08-25,2024-07-26,2024
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2024-08-15T04:29:23.857000+00:00,final-source-scenes-r2-asset-verified,19.483456,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20240815T041549_20240815T041833_T46SGB,source-scenes-v1,46SGB,2024-08-10,Sentinel-2,05.11,05.11,S2B_MSIL2A_20240815T041549_N0511_R090_T46SGB_20240815T073944,HARMONIZED,029223b75f4fbe0d5cfd13dc14fb2ea8e037722bf460df472909d5d4b4941412,sentinel2,a27732b81d6361fad925697efeb420588ba4a7a53a4e33899450fa520a8c5257,COPERNICUS/S2_SR_HARMONIZED/20240815T041549_20240815T041833_T46SGB,20240815T041549_20240815T041833_T46SGB,1723696163857,2024-08-25,2024-07-26,2024
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2024-08-15T04:29:21.635000+00:00,final-source-scenes-r2-asset-verified,39.194453,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20240815T041549_20240815T041833_T47SKS,source-scenes-v1,47SKS,2024-08-10,Sentinel-2,05.11,05.11,S2B_MSIL2A_20240815T041549_N0511_R090_T47SKS_20240815T073944,HARMONIZED,029223b75f4fbe0d5cfd13dc14fb2ea8e037722bf460df472909d5d4b4941412,sentinel2,a27732b81d6361fad925697efeb420588ba4a7a53a4e33899450fa520a8c5257,COPERNICUS/S2_SR_HARMONIZED/20240815T041549_20240815T041833_T47SKS,20240815T041549_20240815T041833_T47SKS,1723696161635,2024-08-25,2024-07-26,2024
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2024-08-20T04:29:19.082000+00:00,final-source-scenes-r2-asset-verified,12.864403,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20240820T041551_20240820T042009_T46SGB,source-scenes-v1,46SGB,2024-08-10,Sentinel-2,05.11,05.11,S2A_MSIL2A_20240820T041551_N0511_R090_T46SGB_20240820T091953,HARMONIZED,029223b75f4fbe0d5cfd13dc14fb2ea8e037722bf460df472909d5d4b4941412,sentinel2,a27732b81d6361fad925697efeb420588ba4a7a53a4e33899450fa520a8c5257,COPERNICUS/S2_SR_HARMONIZED/20240820T041551_20240820T042009_T46SGB,20240820T041551_20240820T042009_T46SGB,1724128159082,2024-08-25,2024-07-26,2024
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2024-08-20T04:29:16.864000+00:00,final-source-scenes-r2-asset-verified,13.727254,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20240820T041551_20240820T042009_T47SKS,source-scenes-v1,47SKS,2024-08-10,Sentinel-2,05.11,05.11,S2A_MSIL2A_20240820T041551_N0511_R090_T47SKS_20240820T091953,HARMONIZED,029223b75f4fbe0d5cfd13dc14fb2ea8e037722bf460df472909d5d4b4941412,sentinel2,a27732b81d6361fad925697efeb420588ba4a7a53a4e33899450fa520a8c5257,COPERNICUS/S2_SR_HARMONIZED/20240820T041551_20240820T042009_T47SKS,20240820T041551_20240820T042009_T47SKS,1724128156864,2024-08-25,2024-07-26,2024
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2024-08-25T04:29:20.714000+00:00,final-source-scenes-r2-asset-verified,6.186187,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20240825T041549_20240825T041812_T46SGB,source-scenes-v1,46SGB,2024-08-10,Sentinel-2,05.11,05.11,S2B_MSIL2A_20240825T041549_N0511_R090_T46SGB_20240825T073526,HARMONIZED,029223b75f4fbe0d5cfd13dc14fb2ea8e037722bf460df472909d5d4b4941412,sentinel2,a27732b81d6361fad925697efeb420588ba4a7a53a4e33899450fa520a8c5257,COPERNICUS/S2_SR_HARMONIZED/20240825T041549_20240825T041812_T46SGB,20240825T041549_20240825T041812_T46SGB,1724560160714,2024-08-25,2024-07-26,2024
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2024-08-25T04:29:18.496000+00:00,final-source-scenes-r2-asset-verified,12.410085,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20240825T041549_20240825T041812_T47SKS,source-scenes-v1,47SKS,2024-08-10,Sentinel-2,05.11,05.11,S2B_MSIL2A_20240825T041549_N0511_R090_T47SKS_20240825T073526,HARMONIZED,029223b75f4fbe0d5cfd13dc14fb2ea8e037722bf460df472909d5d4b4941412,sentinel2,a27732b81d6361fad925697efeb420588ba4a7a53a4e33899450fa520a8c5257,COPERNICUS/S2_SR_HARMONIZED/20240825T041549_20240825T041812_T47SKS,20240825T041549_20240825T041812_T47SKS,1724560158496,2024-08-25,2024-07-26,2024
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-07-06T04:29:42.816000+00:00,final-source-scenes-r2-asset-verified,50.151736,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20250706T041611_20250706T041914_T46SGB,source-scenes-v1,46SGB,2025-07-20,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250706T041611_N0511_R090_T46SGB_20250706T075617,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250706T041611_20250706T041914_T46SGB,20250706T041611_20250706T041914_T46SGB,1751776182816,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-07-06T04:29:40.587000+00:00,final-source-scenes-r2-asset-verified,79.361486,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20250706T041611_20250706T041914_T47SKS,source-scenes-v1,47SKS,2025-07-20,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250706T041611_N0511_R090_T47SKS_20250706T075617,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250706T041611_20250706T041914_T47SKS,20250706T041611_20250706T041914_T47SKS,1751776180587,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-07-08T04:29:38.874000+00:00,final-source-scenes-r2-asset-verified,13.383737,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20250708T042221_20250708T042224_T46SGB,source-scenes-v1,46SGB,2025-07-20,Sentinel-2,05.11,05.11,S2A_MSIL2A_20250708T042221_N0511_R090_T46SGB_20250708T064920,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250708T042221_20250708T042224_T46SGB,20250708T042221_20250708T042224_T46SGB,1751948978874,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-07-08T04:29:36.650000+00:00,final-source-scenes-r2-asset-verified,6.530184,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20250708T042221_20250708T042224_T47SKS,source-scenes-v1,47SKS,2025-07-20,Sentinel-2,05.11,05.11,S2A_MSIL2A_20250708T042221_N0511_R090_T47SKS_20250708T064920,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250708T042221_20250708T042224_T47SKS,20250708T042221_20250708T042224_T47SKS,1751948976650,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-07-11T04:29:23.802000+00:00,final-source-scenes-r2-asset-verified,1.829971,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20250711T041549_20250711T042427_T46SGB,source-scenes-v1,46SGB,2025-07-20,Sentinel-2,05.11,05.11,S2B_MSIL2A_20250711T041549_N0511_R090_T46SGB_20250711T062513,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250711T041549_20250711T042427_T46SGB,20250711T041549_20250711T042427_T46SGB,1752208163802,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-07-11T04:29:21.580000+00:00,final-source-scenes-r2-asset-verified,1.493675,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20250711T041549_20250711T042427_T47SKS,source-scenes-v1,47SKS,2025-07-20,Sentinel-2,05.11,05.11,S2B_MSIL2A_20250711T041549_N0511_R090_T47SKS_20250711T062513,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250711T041549_20250711T042427_T47SKS,20250711T041549_20250711T042427_T47SKS,1752208161580,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-07-16T04:29:42.745000+00:00,final-source-scenes-r2-asset-verified,24.618533,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20250716T041611_20250716T042429_T46SGB,source-scenes-v1,46SGB,2025-07-20,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250716T041611_N0511_R090_T46SGB_20250716T071912,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250716T041611_20250716T042429_T46SGB,20250716T041611_20250716T042429_T46SGB,1752640182745,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-07-16T04:29:41.169000+00:00,final-source-scenes-r2-asset-verified,15.204841,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20250716T041611_20250716T042429_T47SKS,source-scenes-v1,47SKS,2025-07-20,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250716T041611_N0511_R090_T47SKS_20250716T071912,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250716T041611_20250716T042429_T47SKS,20250716T041611_20250716T042429_T47SKS,1752640181169,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-07-21T04:29:22.898000+00:00,final-source-scenes-r2-asset-verified,67.29939,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20250721T041549_20250721T042534_T46SGB,source-scenes-v1,46SGB,2025-07-20,Sentinel-2,05.11,05.11,S2B_MSIL2A_20250721T041549_N0511_R090_T46SGB_20250721T062743,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250721T041549_20250721T042534_T46SGB,20250721T041549_20250721T042534_T46SGB,1753072162898,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-07-21T04:29:20.675000+00:00,final-source-scenes-r2-asset-verified,47.812438,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20250721T041549_20250721T042534_T47SKS,source-scenes-v1,47SKS,2025-07-20,Sentinel-2,05.11,05.11,S2B_MSIL2A_20250721T041549_N0511_R090_T47SKS_20250721T062743,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250721T041549_20250721T042534_T47SKS,20250721T041549_20250721T042534_T47SKS,1753072160675,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-07-28T04:29:38.617000+00:00,final-source-scenes-r2-asset-verified,49.906957,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20250728T042221_20250728T042224_T46SGB,source-scenes-v1,46SGB,2025-07-20,Sentinel-2,05.11,05.11,S2A_MSIL2A_20250728T042221_N0511_R090_T46SGB_20250728T070613,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250728T042221_20250728T042224_T46SGB,20250728T042221_20250728T042224_T46SGB,1753676978617,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-07-28T04:29:36.392000+00:00,final-source-scenes-r2-asset-verified,46.59051,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20250728T042221_20250728T042224_T47SKS,source-scenes-v1,47SKS,2025-07-20,Sentinel-2,05.11,05.11,S2A_MSIL2A_20250728T042221_N0511_R090_T47SKS_20250728T070613,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250728T042221_20250728T042224_T47SKS,20250728T042221_20250728T042224_T47SKS,1753676976392,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-07-31T04:29:20.194000+00:00,final-source-scenes-r2-asset-verified,70.318747,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,True,COPERNICUS/S2_SR_HARMONIZED/20250731T041549_20250731T042220_T46SGB,source-scenes-v1,46SGB,2025-07-20,Sentinel-2,05.11,05.11,S2B_MSIL2A_20250731T041549_N0511_R090_T46SGB_20250731T062821,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250731T041549_20250731T042220_T46SGB,20250731T041549_20250731T042220_T46SGB,1753936160194,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-08-05T04:29:39.802000+00:00,final-source-scenes-r2-asset-verified,45.122173,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20250805T041611_20250805T041838_T46SGB,source-scenes-v1,46SGB,2025-07-20,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250805T041611_N0511_R090_T46SGB_20250805T082022,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250805T041611_20250805T041838_T46SGB,20250805T041611_20250805T041838_T46SGB,1754368179802,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-08-05T04:29:37.575000+00:00,final-source-scenes-r2-asset-verified,36.438906,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20250805T041611_20250805T041838_T47SKS,source-scenes-v1,47SKS,2025-07-20,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250805T041611_N0511_R090_T47SKS_20250805T082022,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250805T041611_20250805T041838_T47SKS,20250805T041611_20250805T041838_T47SKS,1754368177575,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-08-15T04:29:39.530000+00:00,final-source-scenes-r2-asset-verified,32.157275,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20250815T041611_20250815T042508_T46SGB,source-scenes-v1,46SGB,2025-07-20,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250815T041611_N0511_R090_T46SGB_20250815T072412,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250815T041611_20250815T042508_T46SGB,20250815T041611_20250815T042508_T46SGB,1755232179530,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-08-15T04:29:37.303000+00:00,final-source-scenes-r2-asset-verified,24.832848,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20250815T041611_20250815T042508_T47SKS,source-scenes-v1,47SKS,2025-07-20,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250815T041611_N0511_R090_T47SKS_20250815T072412,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250815T041611_20250815T042508_T47SKS,20250815T041611_20250815T042508_T47SKS,1755232177303,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-08-17T04:29:33.458000+00:00,final-source-scenes-r2-asset-verified,3.413934,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20250817T042221_20250817T042218_T46SGB,source-scenes-v1,46SGB,2025-07-20,Sentinel-2,05.11,05.11,S2A_MSIL2A_20250817T042221_N0511_R090_T46SGB_20250817T071016,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250817T042221_20250817T042218_T46SGB,20250817T042221_20250817T042218_T46SGB,1755404973458,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-08-17T04:29:31.239000+00:00,final-source-scenes-r2-asset-verified,5.504985,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20250817T042221_20250817T042218_T47SKS,source-scenes-v1,47SKS,2025-07-20,Sentinel-2,05.11,05.11,S2A_MSIL2A_20250817T042221_N0511_R090_T47SKS_20250817T071016,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250817T042221_20250817T042218_T47SKS,20250817T042221_20250817T042218_T47SKS,1755404971239,2025-08-04,2025-07-05,2025
AOI-02,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,COPERNICUS/S2_SR_HARMONIZED,2025-08-25T04:29:37.414000+00:00,final-source-scenes-r2-asset-verified,73.209566,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,RESTORE_SYSTEM_INDEX_FROM_EXACT_SYSTEM_ID,False,COPERNICUS/S2_SR_HARMONIZED/20250825T041611_20250825T041907_T47SKS,source-scenes-v1,47SKS,2025-07-20,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250825T041611_N0511_R090_T47SKS_20250825T080714,HARMONIZED,61d5f645f079d4b5389d8aa2234bc3c23190a970c5e4b06138ec77a9745412ec,sentinel2,989c589c11c351a7d99bdd331191931e18faf2c6d491fb484c744a7b7c0c3156,COPERNICUS/S2_SR_HARMONIZED/20250825T041611_20250825T041907_T47SKS,20250825T041611_20250825T041907_T47SKS,1756096177414,2025-08-04,2025-07-05,2025
