sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,modis,2023,2025,W2023,2190,24,0.05692665115510957,0.04396910580691984,-0.011394906737048809,0.7573655614739481,0.8768579330350761,1.0508661202525462,-0.14501932471392687,2351,31
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,modis,2024,2025,W2024,2190,24,0.06453791456921774,0.04917723040277579,0.03124542837822801,0.6881462101983714,0.8768581830923973,1.1023545865039992,-0.13516002409519512,11497,38
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,modis,2022;2023,2025,W2022_2023,2190,24,0.05636664025045441,0.04272532062273195,0.009492283084740089,0.7621158703397992,0.8768581830923973,1.007312870016364,-0.09640237332830254,12160,31
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,modis,2023;2024,2025,W2023_2024,2190,24,0.06080187500035858,0.04579336845668345,0.02322558088311643,0.7232069922467852,0.8768581830923973,1.0855528539553627,-0.13248260885890528,13359,31
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,2190,24,0.05943896869022298,0.04478263275260725,0.020337360009337977,0.7354768403889647,0.8768581830923973,1.0588626440950335,-0.11837780913759322,23168,31
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,sentinel2,2022,2025,W2022,12637,38,0.06136198909641563,0.047107156341377576,-0.014408225653949105,0.8681801126134924,0.9356596147899816,0.8604729762540086,0.01445797288354489,12476,38
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,sentinel2,2023,2025,W2023,12637,38,0.06084561716513245,0.04655033574642248,-0.011997472853941904,0.8703893528403873,0.935659614789982,0.8686193484654517,0.012634893056683472,3484,36
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,sentinel2,2024,2025,W2024,12637,38,0.06216430869729764,0.048123577171258515,0.017221852382500107,0.8647104367449556,0.935659614789983,0.845901107842799,0.05366134248002785,15496,38
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,12637,38,0.06128987979595228,0.047002904362196944,-0.014109088744176098,0.8684897458201836,0.935659614789982,0.8634180279478205,0.01322650750490778,15302,36
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,12637,38,0.06046461464019977,0.046556586448017204,0.009812415879488948,0.8720074603161226,0.9356596147899822,0.8552458693400452,0.04139524646153675,18099,36
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,12637,38,0.05964482743403754,0.045684959310484365,-0.00017280201560009094,0.8754546117614118,0.9356596147899816,0.8651997216361405,0.026236812376418783,29917,36
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-03,landsat,2022,2025,W2022,9322,35,0.03677964098060397,0.027741850141007246,0.0074635677135337685,0.861954340963434,0.9317552096621348,0.9030669043214218,-0.07915664210563281,10030,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-03,landsat,2023,2025,W2023,9322,35,0.044698311799913404,0.03624244392798886,0.025383832364633707,0.7961127704998615,0.9314587026513985,0.9512361900068829,-0.07268321838949679,8852,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-03,landsat,2024,2025,W2024,9322,35,0.03783313456293764,0.029275904775324452,0.011605758503079183,0.8539328911020295,0.9315467673418729,0.889605834507951,-0.07171354850315076,10134,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,9322,35,0.03959787148675906,0.031013048484901207,0.015827627468282528,0.8399884003757282,0.9315861157282401,0.925638022220041,-0.07614377371191083,18882,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,9322,35,0.04036082175725066,0.032027633365550506,0.017861925425941595,0.8337629653842307,0.9314929312459389,0.9146149701796158,-0.07143639918646519,18986,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,9322,35,0.03885535937353348,0.0303184931299491,0.014269369794490519,0.8459329938398575,0.9315690216747432,0.9116950085663165,-0.07435319239395877,29016,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-03,modis,2022,2025,W2022,12562,35,0.03676618051336799,0.026615063227692644,0.0005493302605848975,0.8760161748305333,0.9560241372148202,0.815041142173289,-0.07683581296967648,5224,30
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-03,modis,2023,2025,W2023,12562,35,0.03209852750178471,0.025388610729700122,0.009457299722509598,0.9054986047475684,0.9567268331912242,0.9841422918695247,-0.11173212323805953,9089,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-03,modis,2024,2025,W2024,12562,35,0.03313682005383699,0.026465023696020853,0.011385280181398718,0.8992860429741835,0.9564197390356606,0.9616340270987686,-0.10390710693171074,12878,35
