sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,landsat,2022;2023,2024,R2024-H2,2,10134,35,0.032511169253606635,0.023270319414396976,0.004632050485166877,0.8955167462375994,0.9481262666357874,10134,0.925638022220041,-0.07614377371191083,18882,35,2.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,landsat,2021;2022;2023,2024,R2024-H3,3,10134,35,0.032213690740918316,0.022718178750896226,0.002601125656084819,0.8974200505508467,0.948141971123356,10134,0.9198184547020168,-0.07674277937107404,10433,13,1.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,landsat,2024,2025,R2025-H1,1,9322,35,0.03783313456293764,0.029275904775324452,0.011605758503079183,0.8539328911020295,0.9315467673418729,9322,0.889605834507951,-0.07171354850315076,10134,35,1.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,landsat,2023;2024,2025,R2025-H2,2,9322,35,0.04036082175725066,0.032027633365550506,0.017861925425941595,0.8337629653842307,0.9314929312459389,9322,0.9146149701796158,-0.07143639918646519,18986,35,3.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,landsat,2022;2023;2024,2025,R2025-H3,3,9322,35,0.03885535937353348,0.0303184931299491,0.014269369794490519,0.8459329938398575,0.9315690216747432,9322,0.9116950085663165,-0.07435319239395877,29016,35,2.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,modis,2023,2024,R2024-H1,1,12878,35,0.03337744257448007,0.02539491689218492,-0.0014193691857892188,0.8936962704051713,0.945592933779965,12878,0.9841422918695247,-0.11173212323805953,9089,35,1.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,modis,2022;2023,2024,R2024-H2,2,12878,35,0.03379634719694235,0.02558387107228282,-0.00496462963734524,0.8910111894117396,0.9455063856949926,12878,0.9409431810850631,-0.10353107343587004,13793,30,2.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,modis,2021;2022;2023,2024,R2024-H3,3,12878,35,0.034357235794271926,0.026270574168019246,-0.008365768764239398,0.8873635853499772,0.945652170890759,12878,0.9537394257968685,-0.11053108929475047,21772,29,3.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,modis,2024,2025,R2025-H1,1,12562,35,0.03313682005383699,0.026465023696020853,0.011385280181398718,0.8992860429741835,0.9564197390356606,12562,0.9616340270987686,-0.10390710693171074,12878,35,3.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,modis,2023;2024,2025,R2025-H2,2,12562,35,0.03271782573013128,0.026019559990907,0.01059897051078372,0.9018168705531248,0.956521703598288,12562,0.9693162941047739,-0.10670352279594617,21967,35,2.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,modis,2022;2023;2024,2025,R2025-H3,3,12562,35,0.03265192901000278,0.02568637237141724,0.008679398632636195,0.9022119720321456,0.9564318457401382,12562,0.9451733994774643,-0.10236860067712883,25664,30,1.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,sentinel2,2023,2024,R2024-H1,1,9944,35,0.04515748484145134,0.030608110991227577,-0.004924522614677687,0.8341715395920812,0.9180609903148417,9944,0.7733040842626465,-0.02408047052271403,7151,35,3.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,sentinel2,2022;2023,2024,R2024-H2,2,9944,35,0.04422767999598369,0.03023012912994908,-0.0027107603450003347,0.8409301409227093,0.9181138296337373,9944,0.8149409092584796,-0.030836593220070846,22802,35,2.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,sentinel2,2021;2022;2023,2024,R2024-H3,3,9944,35,0.04408368197525264,0.0306296856435946,-0.0004111578431963699,0.8419642650823428,0.9181024329700589,9944,0.8211855963911471,-0.029862994039108498,35182,35,1.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,sentinel2,2024,2025,R2025-H1,1,10590,35,0.041776005341069254,0.028469251985136522,-0.0024264328666484826,0.8097401274802645,0.9009453347402078,10590,0.847771577654368,-0.035038660591043075,9944,35,1.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,sentinel2,2023;2024,2025,R2025-H2,2,10590,35,0.04225801317458539,0.028399601794425706,-0.004074101138795301,0.8053243964709831,0.9008128360598033,10590,0.8181085389843844,-0.03111829867783869,17095,35,3.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-03,sentinel2,2022;2023;2024,2025,R2025-H3,3,10590,35,0.04209396567161412,0.028356104100038027,-0.0037910819019682566,0.8068329415099443,0.9008683316697197,10590,0.8277882324330165,-0.032655307548079576,32746,35,2.0
