sensitivity,variant,AOI,sensor,target_year,contrast,history_left,history_right,paired_block_n,mean_difference_RMSE,t,p,Holm_adjusted_p,significant
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,landsat,2025,1y_vs_3y,1,3,35,-0.0011448075628093413,-4.580745853262134,5.9649101295457513e-05,5.9649101295457513e-05,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,landsat,2025,2y_vs_3y,2,3,35,0.0014465968435880966,5.311299813704421,6.772143935330873e-06,2.0316431805992618e-05,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,modis,2024,1y_vs_2y,1,2,35,-0.00014387680749624321,-0.5102475525498494,0.6131748466091276,0.6131748466091276,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,modis,2024,1y_vs_3y,1,3,35,-0.0005902274005168358,-1.5133119982792738,0.1394415219504911,0.2788830439009822,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,modis,2024,2y_vs_3y,2,3,35,-0.0004463505930205926,-2.74734788465597,0.009540536092677606,0.02862160827803282,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,modis,2025,1y_vs_2y,1,2,35,0.0003760747871238474,5.855987654465559,1.3246932311024367e-06,3.97407969330731e-06,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,modis,2025,1y_vs_3y,1,3,35,0.0004557495321614694,1.576984296303069,0.12405929428359952,0.24811858856719904,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,modis,2025,2y_vs_3y,2,3,35,7.967474503762203e-05,0.31527377282569846,0.7544807781253253,0.7544807781253253,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,sentinel2,2024,1y_vs_2y,1,2,35,4.267309856508349e-05,0.13731362616225382,0.8915928437163076,1.0,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,sentinel2,2024,1y_vs_3y,1,3,35,-0.0002964947254260649,-0.6170984906143928,0.5412806268806221,1.0,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,sentinel2,2024,2y_vs_3y,2,3,35,-0.00033916782399114834,-1.8633655511578169,0.07106732953796935,0.21320198861390804,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,sentinel2,2025,1y_vs_2y,1,2,35,-0.00031134623277939385,-1.2085142603427361,0.23518770940884093,0.47037541881768186,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,sentinel2,2025,1y_vs_3y,1,3,35,-0.00018210295370238533,-0.950133819617632,0.348749714029663,0.47037541881768186,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-03,sentinel2,2025,2y_vs_3y,2,3,35,0.00012924327907700857,1.8808269494321355,0.06858298840483283,0.20574896521449848,False
