sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,fold,train_n,test_n,train_blocks,test_blocks,RMSE,MAE,Bias,R2,Pearson_r,n
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022,2025,W2022,4,3911,976,25,6,0.05654509516780555,0.04444298950172199,0.015195941173709234,0.5659069139240116,0.7732078479412432,976
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022,2025,W2022,5,3912,975,25,6,0.06678343199130464,0.05377122807273023,-0.027754297757336715,-0.049930161397996775,0.4888602636359467,975
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2023,2025,W2023,1,8922,2220,24,7,0.049305442874534706,0.03907769372511653,-0.0012852483520340429,0.8295151940569084,0.9150990921690747,2220
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2023,2025,W2023,2,8929,2213,24,7,0.04641860217030099,0.0372928000121579,-0.014130109486400725,0.6243954238690592,0.812141927797569,2213
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2023,2025,W2023,3,8902,2240,25,6,0.04468711759036906,0.037096278589528936,0.018526648198622035,0.48782095051619745,0.7678542240932755,2240
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2023,2025,W2023,4,8902,2240,25,6,0.05342270966250114,0.0441476620149744,0.010096186796393963,0.7404873328218993,0.8659091538632446,2240
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2023,2025,W2023,5,8913,2229,26,5,0.04887670594873789,0.038596317470999106,-0.012413437015644756,0.802141425112084,0.9029783059279736,2229
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2024,2025,W2024,1,5207,1301,25,6,0.06465032952663427,0.05450400838894656,0.009426580917084898,0.3865499930549915,0.6401640353124305,1301
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2024,2025,W2024,2,5210,1298,25,6,0.05777985755559019,0.044479584548477266,-0.006421755361919406,0.5604519702056672,0.7525430341884581,1298
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2024,2025,W2024,3,5200,1308,25,6,0.06060643727852745,0.046162787084529984,0.006557162777592727,0.5884947532212306,0.7722769806850528,1308
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2024,2025,W2024,4,5208,1300,24,7,0.0693692682862244,0.05774207136939531,-0.007994292584392017,0.5963806439192985,0.7896999575723583,1300
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2024,2025,W2024,5,5207,1301,25,6,0.05712798954490655,0.0414118485680897,-0.001955552128502374,0.5289149477279151,0.73224497953759,1301
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022;2023,2025,W2022_2023,1,12821,3208,25,6,0.05216488457453732,0.04081907788324336,0.0036083881841211707,0.7037265532269015,0.8399840635989788,3208
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022;2023,2025,W2022_2023,2,12819,3210,26,5,0.05790784462401746,0.048778672426634584,0.010502584721491015,0.6465058197358851,0.8112691769466499,3210
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022;2023,2025,W2022_2023,3,12834,3195,25,6,0.05053213295433341,0.03882134072774377,-0.014395694467430813,0.1327193335968978,0.5908411209617283,3195
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022;2023,2025,W2022_2023,4,12826,3203,24,7,0.05714625997021852,0.046228749730509874,-0.0007511916738242411,0.7582042466976892,0.8720844516208546,3203
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022;2023,2025,W2022_2023,5,12816,3213,24,7,0.052404546968021846,0.041186008601946635,0.0021986602050403257,0.7155013406648589,0.8463651638872774,3213
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2023;2024,2025,W2023_2024,1,14148,3502,24,7,0.0565750696213428,0.04720832059208647,-0.0006640582470853607,0.5755637625412477,0.7587059222523779,3502
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2023;2024,2025,W2023_2024,2,14109,3541,24,7,0.05106556524562327,0.04082273503347413,0.001284451168221399,0.7648911177006805,0.8782714632008621,3541
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2023;2024,2025,W2023_2024,3,14100,3550,25,6,0.06042181199214948,0.04756028711226556,0.004368151890392325,0.5981392609499744,0.786201724424604,3550
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2023;2024,2025,W2023_2024,4,14107,3543,26,5,0.04928947035320331,0.03838501284537619,0.0011441447378517657,0.7237648019368453,0.8565372687265917,3543
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2023;2024,2025,W2023_2024,5,14136,3514,25,6,0.052913371612963944,0.040124564332471545,-0.006537986121202528,0.7366836305125382,0.86159173888117,3514
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022;2023;2024,2025,W2022_2024,1,18041,4496,23,8,0.051216593840631035,0.03994783133073176,-0.006866244742855905,0.5376538185547055,0.744830305295793,4496
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022;2023;2024,2025,W2022_2024,2,18028,4509,24,7,0.06119403898169164,0.0506642938702864,0.016332645547653193,0.6181066292968617,0.8037532927313918,4509
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022;2023;2024,2025,W2022_2024,3,18032,4505,26,5,0.06227788081278144,0.050590272283148274,-0.0031606271960970766,0.6186385770645516,0.7883701151742365,4505
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022;2023;2024,2025,W2022_2024,4,18027,4510,26,5,0.05758020248358047,0.04641351787050642,-0.00012489951516362057,0.6916258977583396,0.8355673662555023,4510
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022;2023;2024,2025,W2022_2024,5,18020,4517,25,6,0.05113636005837803,0.03803036939320602,-0.005947502462396992,0.7133259800896392,0.8472824895416049,4517
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022,2025,W2022,1,5936,1479,22,5,0.00040172624208705123,0.0002022224779249573,0.0002022224779249573,0.0,,1479
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022,2025,W2022,2,5935,1480,22,5,0.0014805063681472479,0.0006152901835625177,0.00025937912896397807,0.35217695124598325,0.6809855389937985,1480
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022,2025,W2022,3,5935,1480,20,7,0.0006804121553963891,0.00046379619919200614,0.00041852584282339056,-1.2720671796055174,0.3728048232429704,1480
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022,2025,W2022,4,5929,1486,22,5,0.002076867621079362,0.0004213196030853277,4.9383692865902e-05,0.3231952824279454,0.805148777927611,1486
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022,2025,W2022,5,5925,1490,22,5,0.0010799832372506383,0.00046407807084672864,0.00014392457868015135,0.4739023742809001,0.7203709311870988,1490
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2023,2025,W2023,1,9491,2303,23,5,0.0033674723741642615,0.0007664157951826439,-0.0002938233878548778,0.2158984332426862,0.8110531296725951,2303
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2023,2025,W2023,2,9468,2326,22,6,0.0005983621738060863,0.0002728159997680048,0.00019208877231154757,0.21151250666890065,0.628659472827354,2326
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2023,2025,W2023,3,9384,2410,23,5,0.00046077969453011715,0.00021764693202573323,0.0001968836768072216,-1.9162180607309023,0.15977960626888585,2410
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2023,2025,W2023,4,9491,2303,21,7,0.000766458562103774,0.0005307670591703572,0.0005191594750194595,-11.116447041625932,0.15529210505793106,2303
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2023,2025,W2023,5,9342,2452,23,5,0.0013785612061880004,0.0008799966925325541,0.0005306070029870496,0.34110064559020414,0.6747782827875799,2452
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2024,2025,W2024,1,6730,1681,22,6,0.001536944296489288,0.0005754320995711122,0.00026281872519800246,0.24290267892830864,0.5438964384163985,1681
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2024,2025,W2024,2,6737,1674,23,5,0.00032252370940598693,0.00016767257250490433,0.00016767257250490433,0.0,,1674
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2024,2025,W2024,3,6725,1686,23,5,0.0017195807356956041,0.000320921503478916,2.0874869303434667e-05,0.36294417772380305,0.8144931217817114,1686
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2024,2025,W2024,4,6715,1696,22,6,0.0014387355384460245,0.0008207949761330028,0.0002789043636465299,0.3679518308622213,0.6536158166382258,1696
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2024,2025,W2024,5,6737,1674,22,6,0.0014555892405780193,0.0008315833126574821,0.00024182766319283627,0.4126357536091071,0.7087357109038183,1674
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,1,15295,3912,22,5,0.0014719081089717922,0.0006419423445595961,0.0003448940457231598,0.3334769578863268,0.6474802277771838,3912
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,2,15446,3761,21,6,0.002535087772704096,0.0003332614564487308,-0.00015308543739303622,0.30585537912932215,0.9070122719271766,3761
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,3,15424,3783,21,6,0.000499697055692701,0.00023520150581422266,0.00023329083598734972,-8.855258144144482,0.28122528312376516,3783
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,4,15239,3968,22,5,0.0009212716272678451,0.0006683095931524453,0.000565466398299672,-0.5802319384312944,0.4890065979324443,3968
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,5,15424,3783,22,5,0.0012876894031430134,0.0007118332701189867,0.00033635791754842246,0.40336978332720685,0.6868339267894497,3783
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,1,16210,3995,22,6,0.0015881350247994464,0.0004975660407946123,0.00015384163300162116,0.3225840587895772,0.6254791238863263,3995
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,2,16222,3983,23,5,0.000505133264659611,0.00026367529732265326,0.00026072387427982495,-9.602436640889156,0.24276603269235222,3983
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,3,16238,3967,21,7,0.0007256703930221097,0.0004183328223953372,0.0002204128567777722,0.3886815437778799,0.6682570682322405,3967
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,4,16115,4090,23,5,0.002897068945477666,0.0009173711676973489,-0.0001344571946176605,0.2433756467436825,0.78876564276749,4090
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,5,16035,4170,23,5,0.0007863409652214571,0.0004616304453983787,0.0003689368609400238,0.012561550052994863,0.5819143949983541,4170
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,1,21925,5692,22,5,0.001606299776665485,0.0006396454902847655,0.0001723688491486448,0.35796840199869007,0.6468857040952232,5692
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,2,22042,5575,22,5,0.002278078041009514,0.00039379241133141886,-1.6653821903305182e-05,0.32058981387554863,0.8500278800033043,5575
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,3,22120,5497,22,5,0.0005076962657589553,0.00026578678904288903,0.0002631815599860315,-10.08552256645889,0.24513274801793858,5497
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,4,22172,5445,21,6,0.000887315153303186,0.0006505253507240471,0.0005775178814932693,-0.5969790966613029,0.5191533114776896,5445
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,5,22209,5408,21,6,0.0013063018257051372,0.000652629951590051,0.0002016971258635723,0.44456900799405263,0.7121441855063074,5408
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2022,2025,W2022,1,12237,3150,23,5,0.00073768203945413,0.0004547700006610399,0.0003360822443636261,-0.12831119733959429,0.4907419118246156,3150
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2022,2025,W2022,2,12366,3021,22,6,0.0015244578081547973,0.00038791255837966707,0.00020769093109599906,0.2742494297838781,0.6425248092470106,3021
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2022,2025,W2022,3,12369,3018,22,6,0.0026418818411263266,0.00045828209318199317,-0.00017775566172690676,0.2107629445253294,0.7919721146433106,3018
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2022,2025,W2022,4,12243,3144,23,5,0.0011752371254732448,0.0006590726443259826,0.00045635414250088974,0.12994961801246363,0.5171112777912839,3144
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2022,2025,W2022,5,12333,3054,22,6,0.0005383876969860895,0.0003090991523628865,0.0003090991523628865,0.0,,3054
