sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2023,2024,R2024-H1,1,15496,38,0.06907078434249894,0.054382957931934525,-0.028544325294369264,0.822717103719835,0.9239471178716397,15496,0.855609782736728,0.019968225459176203,3484,36,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2022;2023,2024,R2024-H2,2,15496,38,0.06968293202106533,0.05497524587031778,-0.030114332979010436,0.8195607992259348,0.9239471178716404,15496,0.8504695220131928,0.021346501196009227,15302,36,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2021;2022;2023,2024,R2024-H3,3,15496,38,0.06432393670003429,0.05042287975594079,-0.012560624892474481,0.846247107584065,0.9239471178716407,15496,0.8677249564282652,0.029003063213015767,23555,36,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2024,2025,R2025-H1,1,12637,38,0.06246526361341042,0.04844435836777682,0.017166745199026594,0.8633973161145765,0.9349448385710319,12637,0.8320601246079765,0.062019855222458065,15496,38,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2023;2024,2025,R2025-H2,2,12637,38,0.060775169523914256,0.04696096674332316,0.00976417646380821,0.8706893080039928,0.9349448385710311,12637,0.8415639599540233,0.049691890117097404,18099,36,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2022;2023;2024,2025,R2025-H3,3,12637,38,0.05996361645719137,0.04615559718254473,-5.9461471335017354e-05,0.8741197162364852,0.934944838571032,12637,0.851710044847485,0.03461000770634903,29917,36,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2023,2024,R2024-H1,1,10134,35,0.03518403246616331,0.0267676000918682,0.014516774896162361,0.8776306266128137,0.9497920031460809,10134,0.9414644087547609,-0.0708560979998622,8852,35,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2022;2023,2024,R2024-H2,2,10134,35,0.032004129874928344,0.022756998083950885,0.004782027786939886,0.8987503434036139,0.9498764977685088,10134,0.9191565033419564,-0.07509624164452122,18882,35,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2021;2022;2023,2024,R2024-H3,3,10134,35,0.03165216488183804,0.022142999125889753,0.002326294383020877,0.9009650812992687,0.9498985143751713,10134,0.9128985151234053,-0.07601193616798069,10433,13,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2024,2025,R2025-H1,1,9322,35,0.03702762580574677,0.028507889400103643,0.011535627389530683,0.8600865339056203,0.9347510170089846,9322,0.8836970925317699,-0.07090951287613911,10134,35,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2023;2024,2025,R2025-H2,2,9322,35,0.0396115645883335,0.03131312960188558,0.017857741651291063,0.8398777159453663,0.9346854935472798,9322,0.9069364274065289,-0.07015297237883789,18986,35,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2022;2023;2024,2025,R2025-H3,3,9322,35,0.0380937141736559,0.029586632063160728,0.014281359716305725,0.8519138573016743,0.9347712688385982,9322,0.9053802173085695,-0.07338217516346318,29016,35,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2023,2024,R2024-H1,1,12878,35,0.033546874155253016,0.025460073856494007,-0.000861695838952609,0.8926142867613923,0.9450022101989078,12878,0.9816140954787353,-0.11144534078461443,9089,35,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2022;2023,2024,R2024-H2,2,12878,35,0.0338393126855748,0.02559431597425901,-0.004189142594060646,0.890733897071048,0.9449167854417462,12878,0.9395804302404921,-0.10330048457063659,13793,30,2.0
