sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,modis,2023,2025,W2023,12562,35,0.031849692284286815,0.02511510008931844,0.009795035528055796,0.9069581188832815,0.9577319043518422,0.9816140954787353,-0.11144534078461443,9089,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,modis,2024,2025,W2024,12562,35,0.03276787090508202,0.02603518126849447,0.011201835141759117,0.901516279074634,0.9574356314764106,0.9566670469145518,-0.1034969265743731,12878,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,modis,2022;2023,2025,W2022_2023,12562,35,0.03193861776617095,0.024744194539315974,0.006999946719735511,0.9064378410479703,0.9575223300092853,0.9395804302404921,-0.10330048457063659,13793,30
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,modis,2023;2024,2025,W2023_2024,12562,35,0.03240289122117343,0.02566041957879865,0.010629727040392094,0.903697951242989,0.9575321915006954,0.9651845293775365,-0.10629946842682428,21967,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,12562,35,0.03238195594840274,0.025405042661749318,0.008959961591067565,0.9038223511521477,0.9574378490920906,0.9420722370334863,-0.10196279210887593,25664,30
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,sentinel2,2022,2025,W2022,10590,35,0.041790311794356244,0.027980143537209283,-0.00348165956013226,0.8096097938100294,0.9013680776335493,0.845012764526512,-0.034606026685807395,15651,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,sentinel2,2023,2025,W2023,10590,35,0.043486111091065885,0.028552327940395843,-0.005947985772583342,0.7938446910170304,0.9009437610719037,0.7651286713759351,-0.02216140063193897,7151,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,sentinel2,2024,2025,W2024,10590,35,0.041770991454958176,0.02814377979530259,-0.002771322869431882,0.80978579408143,0.9013083597147257,0.8422012969950372,-0.033354068234430656,9944,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,sentinel2,2022;2023,2025,W2022_2023,10590,35,0.04236624955357597,0.02804974284957951,-0.00477536303286111,0.8043258655129817,0.9011812494109791,0.8108069344020696,-0.029505251528351706,22802,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,sentinel2,2023;2024,2025,W2023_2024,10590,35,0.04232972842103968,0.02809254328373962,-0.004506045166228288,0.8046630754819879,0.9011722289431771,0.8113005568367581,-0.029324509772948898,17095,35
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,10590,35,0.04211325113391286,0.02802702524915789,-0.004170171923816862,0.8066559009604909,0.9012392651990951,0.8231354227588443,-0.031200259618727244,32746,35
