sensor,aoi,window,fold,slope,intercept,train_n,test_n,train_blocks,test_blocks,model_id,train_years,processing_hash,block_manifest_hash,verified_rmse
sentinel2,AOI-02,W2024,1,0.82101091669922,0.060829553292384486,11026,2757,24,6,multi_aoi-a2d502f24b3a98591029,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,0.06531923201786481
sentinel2,AOI-02,W2024,2,0.8746028024822554,0.024656058137356607,11037,2746,23,7,multi_aoi-a2d502f24b3a98591029,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,0.05337112187591111
sentinel2,AOI-02,W2024,3,0.8602311890751494,0.033456084307186384,11024,2759,24,6,multi_aoi-a2d502f24b3a98591029,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,0.056011863498001586
sentinel2,AOI-02,W2024,4,0.8621558422309232,0.030744969565098756,11033,2750,24,6,multi_aoi-a2d502f24b3a98591029,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,0.05696877455476754
sentinel2,AOI-02,W2024,5,0.8661139609675242,0.029235126426942593,11012,2771,25,5,multi_aoi-a2d502f24b3a98591029,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,0.058000084770342915
sentinel2,AOI-03,W2022,1,0.8509374722313079,-0.0380732652722007,11936,2989,23,5,multi_aoi-f61a0360d96c4f74e404,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.03306966028116818
sentinel2,AOI-03,W2022,2,0.8308660852245132,-0.035766834796697594,11959,2966,22,6,multi_aoi-f61a0360d96c4f74e404,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.041571600282303466
sentinel2,AOI-03,W2022,3,0.8390671035554593,-0.03706067777207009,11922,3003,22,6,multi_aoi-f61a0360d96c4f74e404,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.03901991097168209
sentinel2,AOI-03,W2022,4,0.8430014863632224,-0.03810211393758128,11928,2997,23,5,multi_aoi-f61a0360d96c4f74e404,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.03748244691432764
sentinel2,AOI-03,W2022,5,0.843000036643915,-0.03588186036943383,11955,2970,22,6,multi_aoi-f61a0360d96c4f74e404,2022,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.02376945585708751
sentinel2,AOI-03,W2022_2023,1,0.834805451983119,-0.03677017605813915,22372,5613,22,6,multi_aoi-39485d7bed89cea1b464,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.042746100732789706
sentinel2,AOI-03,W2022_2023,2,0.8433166773243914,-0.03962069981948435,22410,5575,21,7,multi_aoi-39485d7bed89cea1b464,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.03826391853670764
sentinel2,AOI-03,W2022_2023,3,0.8224120644740732,-0.035864685099383675,22424,5561,24,4,multi_aoi-39485d7bed89cea1b464,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.05228217609661399
sentinel2,AOI-03,W2022_2023,4,0.8428116405819085,-0.03543080415456046,22414,5571,22,6,multi_aoi-39485d7bed89cea1b464,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.02911393076729974
sentinel2,AOI-03,W2022_2023,5,0.8432420306406158,-0.036724372613816114,22320,5665,23,5,multi_aoi-39485d7bed89cea1b464,2022;2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.026771281392667077
sentinel2,AOI-03,W2022_2024,1,0.8324428889492003,-0.036296001599703503,34290,8605,22,6,multi_aoi-857f30914aa6022016e6,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.04069390470162181
sentinel2,AOI-03,W2022_2024,2,0.8280123121738451,-0.03385654907346791,34369,8526,22,6,multi_aoi-857f30914aa6022016e6,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.040104929765810794
sentinel2,AOI-03,W2022_2024,3,0.8362407084578479,-0.03322453148973292,34222,8673,23,5,multi_aoi-857f30914aa6022016e6,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.03198450191331808
sentinel2,AOI-03,W2022_2024,4,0.8329603926687136,-0.03647011325277566,34381,8514,22,6,multi_aoi-857f30914aa6022016e6,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.0473064234169762
sentinel2,AOI-03,W2022_2024,5,0.8390387549702037,-0.03456433910297485,34318,8577,23,5,multi_aoi-857f30914aa6022016e6,2022;2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.026051808292466803
sentinel2,AOI-03,W2023,1,0.8404427519784644,-0.04023269358961404,10483,2577,22,6,multi_aoi-8aeafa51bd99f34af2ae,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.047122301965742006
sentinel2,AOI-03,W2023,2,0.8415570086814033,-0.038493261536351686,10481,2579,22,6,multi_aoi-8aeafa51bd99f34af2ae,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.03902841719275063
sentinel2,AOI-03,W2023,3,0.836179355029925,-0.0359206543941033,10360,2700,23,5,multi_aoi-8aeafa51bd99f34af2ae,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.03176249352308612
sentinel2,AOI-03,W2023,4,0.8430032843947706,-0.0345145796734235,10437,2623,23,5,multi_aoi-8aeafa51bd99f34af2ae,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.03282124076722509
sentinel2,AOI-03,W2023,5,0.8120227591620903,-0.036387587155875534,10479,2581,22,6,multi_aoi-8aeafa51bd99f34af2ae,2023,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.058315181414365355
sentinel2,AOI-03,W2023_2024,1,0.8315635485595886,-0.03505814475298999,22413,5557,22,6,multi_aoi-8f4dc0535effe377dbd5,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.043694718777188286
sentinel2,AOI-03,W2023_2024,2,0.825577462591858,-0.030781340887178155,22291,5679,23,5,multi_aoi-8f4dc0535effe377dbd5,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.03157171231599252
sentinel2,AOI-03,W2023_2024,3,0.8294690552744518,-0.034359827694594364,22392,5578,22,6,multi_aoi-8f4dc0535effe377dbd5,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.04049627695462392
sentinel2,AOI-03,W2023_2024,4,0.8242093829090729,-0.03533889721420802,22376,5594,22,6,multi_aoi-8f4dc0535effe377dbd5,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.04806027649145811
sentinel2,AOI-03,W2023_2024,5,0.8371346284225761,-0.03275935963286758,22408,5562,23,5,multi_aoi-8f4dc0535effe377dbd5,2023;2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.02906598662324438
sentinel2,AOI-03,W2024,1,0.8224046446155737,-0.031152058023704604,11905,3005,23,5,multi_aoi-a10708ea994114329641,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.04262249115013882
sentinel2,AOI-03,W2024,2,0.8310935075837492,-0.03142624044096323,11932,2978,22,6,multi_aoi-a10708ea994114329641,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.03782111901955692
sentinel2,AOI-03,W2024,3,0.8320171333196555,-0.031846760383498346,11942,2968,22,6,multi_aoi-a10708ea994114329641,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.025527125453683276
sentinel2,AOI-03,W2024,4,0.8200356033026415,-0.029534628123330853,11922,2988,23,5,multi_aoi-a10708ea994114329641,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.039049186707168296
sentinel2,AOI-03,W2024,5,0.8324542200466722,-0.03228394462714604,11939,2971,22,6,multi_aoi-a10708ea994114329641,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,0.03162065923894604
