sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,status,held_out_year,train_n,test_n,RMSE,MAE,Bias,R2,Pearson_r,n
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,modis,2022;2023,2025,W2022_2023,COMPLETED,2023,7658,2021,0.05813197549511315,0.04498977507354801,0.02621450594342642,0.8630432137322646,0.9453945405940413,2021.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,modis,2023;2024,2025,W2023_2024,COMPLETED,2023,8517,2021,0.06788878263781942,0.054613981495722955,0.04421109492589593,0.8132118007836339,0.9454011175208298,2021.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,modis,2023;2024,2025,W2023_2024,COMPLETED,2024,2021,8517,0.06105720089627384,0.050897058461797005,-0.04249031627648672,0.8682906882588685,0.966189508783875,8517.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,10538,7658,0.05380594720779939,0.04323047131728316,0.003613123749502613,0.8634704934130742,0.9326587586195166,7658.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,16175,2021,0.06301581523853286,0.04961277170573961,0.03673984874246438,0.8390642563177184,0.9453945405940408,2021.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,9679,8517,0.04997984056498737,0.04001966468332755,-0.019482401870085243,0.9117463996202421,0.9661041513514856,8517.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,sentinel2,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,sentinel2,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,sentinel2,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2022,2921,9250,0.053247208768537516,0.04123572336635115,0.00358135566620565,0.895922913341747,0.9468783096511595,9250.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2023,9250,2921,0.06099538903890639,0.04691265155217506,-0.003946032050953119,0.8747901595385494,0.9356760020215091,2921.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2023,11508,2921,0.06647408725657246,0.05137657510508773,0.026201233547886175,0.8512869035211452,0.9356760020215092,2921.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2024,2921,11508,0.06771221331572025,0.05307245861028005,-0.02556924987236462,0.8269067393905873,0.9234386658130921,11508.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,14429,9250,0.058682072692863095,0.045716445471623644,0.024966542869791237,0.8735926510782371,0.9468783096511599,9250.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,20758,2921,0.062142074151849504,0.04759770639642494,0.012559068850292482,0.8700381333284307,0.9356760020215088,2921.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,12171,11508,0.06883345461054392,0.05415709328499148,-0.028663634933273684,0.8211268017925663,0.9234386658130924,11508.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,landsat,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,landsat,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,landsat,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,COMPLETED,2022,6769,7706,0.038578955244241764,0.030131973469892718,0.01870666629174727,0.8624931286685951,0.946651834914362,7706.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,COMPLETED,2023,7706,6769,0.04135324404095696,0.031135699480456004,-0.018539238571819824,0.8601417254236284,0.943226767591566,6769.0
