sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,landsat,2022;2023;2024,2025,R2025-H3,3,9322,35,0.03794619058197441,0.029508085027905948,0.013572170020965113,0.8530586077566146,0.9342252876635135,9322,0.9120333586871154,-0.0746342548543138,29016,35,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,modis,2023,2024,R2024-H1,1,12878,35,0.03311643658676352,0.024181070124319824,0.018290757133857503,0.8953523245324089,0.9652516309057825,12878,1.0604899848999148,-0.11497408358426811,9089,35,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,modis,2022;2023,2024,R2024-H2,2,12878,35,0.03053334573435826,0.021825367734919388,0.01376126872578698,0.9110407367176854,0.9653240055131821,12878,1.0466259686192636,-0.11577160445414278,13793,30,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,modis,2021;2022;2023,2024,R2024-H3,3,12878,35,0.026892138785713643,0.019218769354691127,0.00329447441160357,0.9309930115330552,0.9654595390983981,12878,1.0037335207891682,-0.11464318035444229,21772,29,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,modis,2024,2025,R2025-H1,1,12562,35,0.02670073295499038,0.020245792315640977,0.003978897845156547,0.9346095437908605,0.9693167662954614,12562,0.987570725461079,-0.11318946356028603,12878,35,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,modis,2023;2024,2025,R2025-H2,2,12562,35,0.028279770439766365,0.022481452197723784,0.010648280042058492,0.9266466824638968,0.9690508816867353,12562,1.0016165097048315,-0.10999047459844472,21967,35,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,modis,2022;2023;2024,2025,R2025-H3,3,12562,35,0.028291411049748933,0.022452415115930578,0.010201095090552122,0.9265862821788199,0.9690077039836411,12562,0.9921934134754163,-0.10804021351268298,25664,30,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,sentinel2,2023,2024,R2024-H1,1,9944,35,0.037617111673741675,0.02622634045912488,-0.0017021682530595473,0.8849277852660473,0.9414100056719319,9944,0.8002969095990571,-0.03034992624604449,7151,35,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,sentinel2,2022;2023,2024,R2024-H2,2,9944,35,0.03741721845017258,0.02590044936158836,-0.0013297132198024527,0.8861474982877683,0.9414398204646726,9944,0.8260853038510033,-0.03565686912968927,22802,35,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,sentinel2,2021;2022;2023,2024,R2024-H3,3,9944,35,0.03740118669135392,0.02627247254908517,0.0006922893875969342,0.8862450397352584,0.9414276935432907,9944,0.828341360920809,-0.034114249995002954,35182,35,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,sentinel2,2024,2025,R2025-H1,1,10590,35,0.03743582956506985,0.025961993048282166,-0.001400039404509492,0.8472193673083591,0.9218474212045326,10590,0.828665363647014,-0.03480480434196889,9944,35,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,sentinel2,2023;2024,2025,R2025-H2,2,10590,35,0.03760929783287097,0.025952682274019184,-0.0019680068951364866,0.8458001924053464,0.9218126823394384,10590,0.818394530643992,-0.03339455587404341,17095,35,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-03,sentinel2,2022;2023;2024,2025,R2025-H3,3,10590,35,0.03749494954247147,0.025776775384405277,-0.0023334855145740597,0.8467364331894122,0.9218739549877325,10590,0.827359445684816,-0.035496771159067186,32746,35,2.0
