sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,landsat,2023;2024,2025,R2025-H2,2,14402,35,0.03771433250236858,0.029040264709949398,0.013033995780367394,0.8608624274020509,0.9371285156581722,14402,0.9150460019278209,-0.07232176131147353,26729,35,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,landsat,2022;2023;2024,2025,R2025-H3,3,14402,35,0.03624529886394073,0.027231689080630398,0.008191369113455544,0.8714905865617243,0.9372000064427645,14402,0.906043527373167,-0.07506609062152636,42959,35,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,modis,2023,2024,R2024-H1,1,18695,35,0.04273299204423571,0.03153119027836986,0.0268745234390924,0.8217680005850303,0.9483223753442005,18695,1.029526538347602,-0.10482926625998135,17967,35,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,modis,2022;2023,2024,R2024-H2,2,18695,35,0.039580195973503374,0.028580708377118326,0.022129280979870738,0.847097370008134,0.9483802543195893,18695,1.013409608062736,-0.10518345600012355,36825,35,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,modis,2021;2022;2023,2024,R2024-H3,3,18695,35,0.03547443354348677,0.02497746867170895,0.014364446700107556,0.877174083379265,0.9485517540946945,18695,0.9971850849599753,-0.1085923105580589,51685,35,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,modis,2024,2025,R2025-H1,1,17860,35,0.028290118730593804,0.020383211338155644,-0.004259977231123546,0.9242684926887692,0.9665808317963146,17860,0.9427236020909477,-0.10776095969472507,18695,35,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,modis,2023;2024,2025,R2025-H2,2,17860,35,0.02839886142126697,0.02227031976687724,0.007351475658778202,0.923685174149881,0.9660369316900694,17860,0.9656633406731713,-0.10169441721820027,36662,35,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,modis,2022;2023;2024,2025,R2025-H3,3,17860,35,0.028648816881596095,0.02263503895502256,0.008546520200180503,0.9223358768123575,0.9660086616446912,17860,0.969677813581062,-0.10149331436497588,55520,35,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,sentinel2,2023,2024,R2024-H1,1,19142,35,0.035319399623427616,0.024413565672781853,-0.0043802517436222115,0.8801161167581693,0.9391272968581378,19142,0.8238965927972842,-0.03663705485363522,16731,35,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,sentinel2,2022;2023,2024,R2024-H2,2,19142,35,0.035207663709435,0.024416497370248393,-0.0033048460932213575,0.8808734425774315,0.9391264395408973,19142,0.8293543120646565,-0.036756566578905026,35998,35,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,sentinel2,2021;2022;2023,2024,R2024-H3,3,19142,35,0.03507105550166562,0.02463502499019825,-0.000732135785378276,0.8817960879513908,0.9391108966641077,19142,0.8317725548757923,-0.03469257052585725,55364,35,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,sentinel2,2024,2025,R2025-H1,1,18857,35,0.039620493821515945,0.028051276348251934,0.0004671600312580117,0.8485063189163781,0.9220066543467392,18857,0.8225156139359123,-0.03184484833354037,19142,35,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,sentinel2,2023;2024,2025,R2025-H2,2,18857,35,0.039645666464630684,0.02756907814127802,-0.0015974424581979456,0.8483137565608323,0.9220492995359225,18857,0.8222434796223633,-0.03387200058105033,35873,35,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-03,sentinel2,2022;2023;2024,2025,R2025-H3,3,18857,35,0.039601426593582116,0.02747547288985158,-0.001832593513730433,0.8486520954685246,0.9220716518121872,18857,0.8270263361017186,-0.0350710359697437,55140,35,1.0
