sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,fold,train_n,test_n,train_blocks,test_blocks,RMSE,MAE,Bias,R2,Pearson_r,n
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2022,2025,W2022,4,10133,2573,23,5,0.022179449629051398,0.016753136320946455,0.0060569034825841825,0.8498484888833713,0.935822459924438,2573
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2022,2025,W2022,5,10150,2556,22,6,0.04084819293093073,0.02911434919574506,-0.012290269218193891,0.853951010407208,0.9321201224942881,2556
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2023,2025,W2023,1,6711,1689,23,5,0.0310551388303519,0.023620845680702586,0.008300822209418256,0.8591765420869458,0.9323328231794833,1689
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2023,2025,W2023,2,6730,1670,23,5,0.04015901707145392,0.030236976487401118,-0.0029082289125428786,0.9190393813981608,0.9589684022512196,1670
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2023,2025,W2023,3,6697,1703,23,5,0.03212748008042277,0.024745022872047138,0.006378173245055502,0.8678171131982988,0.9353301077058642,1703
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2023,2025,W2023,4,6732,1668,22,6,0.04666968784816533,0.03416437860615173,-0.00369254732808353,0.8732648531580771,0.941233267967909,1668
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2023,2025,W2023,5,6730,1670,21,7,0.039525321892422964,0.031174288385862687,-0.006146645791151911,0.8665724627991067,0.9343723786979873,1670
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2024,2025,W2024,1,9668,2407,22,6,0.03166780838120548,0.022091501997401286,0.006307428787697758,0.8610817739666263,0.9340337675149678,2407
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2024,2025,W2024,2,9676,2399,23,5,0.03821206421951441,0.026689662024403395,-0.0048738572721174645,0.9128996878619859,0.9562004433011184,2399
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2024,2025,W2024,3,9670,2405,22,6,0.029987353337587987,0.022071358155779014,-0.0018001440174452575,0.9071059383266208,0.9527591578812954,2405
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2024,2025,W2024,4,9616,2459,23,5,0.039339270402769584,0.02699753190172518,-0.005089830019442447,0.8891246864082885,0.9445013987032094,2459
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2024,2025,W2024,5,9670,2405,22,6,0.021246569652783532,0.015988749456602183,0.005387104665821957,0.9169265224173112,0.9606727453292462,2405
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,1,16914,4192,22,6,0.03317362315331285,0.023978979692731467,0.0025300995434347213,0.9069973326879421,0.9527029802845247,4192
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,2,16820,4286,23,5,0.0316985637918803,0.02433247175001865,0.00011588392404875657,0.7943113721267928,0.8958965436361703,4286
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,3,16892,4214,23,5,0.033106201838257944,0.02557241327841355,0.002848915946367154,0.8334873227054957,0.91371891221883,4214
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,4,16885,4221,22,6,0.03904653455548774,0.02824681855607165,-0.0035845973084865108,0.8834245795507589,0.9406577485332561,4221
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,5,16913,4193,22,6,0.04184321097894804,0.02963345759458985,-0.001271132851819651,0.9014895284974297,0.9502250785740005,4193
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,1,16403,4072,22,6,0.03324927944826725,0.025032266136121344,0.0015174744804635851,0.8478039729718964,0.9237154905594899,4072
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,2,16411,4064,22,6,0.03399601699060951,0.024115245315728232,0.0015790747720419048,0.9164840411497506,0.9576189487782696,4064
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,3,16355,4120,22,6,0.03381541185599716,0.026037660316143133,0.003275368164787781,0.8188812112581165,0.9074913004852799,4120
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,4,16382,4093,23,5,0.04440328823528072,0.03266668503961689,-0.006180572773533544,0.9011206821890058,0.9502857103792984,4093
