sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,landsat,2022;2023,2024,R2024-H2,2,15551,35,0.03195255354684338,0.02243793378861154,0.0026966815618511327,0.9006486952354196,0.9499401959596183,15551,0.9190494354718161,-0.07729541703790507,27408,35,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,landsat,2021;2022;2023,2024,R2024-H3,3,15551,35,0.03228619380570805,0.02302877256291571,0.004881163761884751,0.8985630619681374,0.9499259361101391,15551,0.9247923021402489,-0.07655708736667105,14331,13,2.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,landsat,2024,2025,R2025-H1,1,14402,35,0.035961685341230364,0.026941335824254554,0.006985483956223608,0.8734938483724931,0.937162382311951,14402,0.8872859532100696,-0.07182197278252109,15551,35,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,landsat,2023;2024,2025,R2025-H2,2,14402,35,0.037714332502368594,0.029040264709949394,0.013033995780367394,0.8608624274020508,0.9371285156581727,14402,0.915046001927823,-0.07232176131147403,26729,35,3.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,landsat,2022;2023;2024,2025,R2025-H3,3,14402,35,0.03624529886394073,0.027231689080630377,0.008191369113455511,0.8714905865617243,0.9372000064427638,14402,0.9060435273731696,-0.07506609062152703,42959,35,2.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,modis,2023,2024,R2024-H1,1,18695,35,0.04273299204423575,0.03153119027836989,0.026874523439092433,0.82176800058503,0.9483223753441992,18695,1.0295265383476033,-0.10482926625998168,17967,35,3.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,modis,2022;2023,2024,R2024-H2,2,18695,35,0.039580195973503166,0.02858070837711823,0.022129280979870533,0.8470973700081356,0.9483802543195893,18695,1.0134096080627302,-0.10518345600012216,36825,35,2.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,modis,2021;2022;2023,2024,R2024-H3,3,18695,35,0.035474433543486866,0.02497746867170899,0.014364446700107685,0.8771740833792643,0.9485517540946949,18695,0.9971850849599789,-0.10859231055805979,51685,35,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,modis,2024,2025,R2025-H1,1,17860,35,0.028290118730593852,0.020383211338155665,-0.004259977231123499,0.924268492688769,0.966580831796315,17860,0.942723602090946,-0.10776095969472457,18695,35,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,modis,2023;2024,2025,R2025-H2,2,17860,35,0.028398861421267022,0.022270319766877288,0.007351475658778255,0.9236851741498807,0.9660369316900681,17860,0.9656633406731697,-0.10169441721819983,36662,35,2.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,modis,2022;2023;2024,2025,R2025-H3,3,17860,35,0.02864881688159606,0.022635038955022536,0.008546520200180506,0.9223358768123577,0.9660086616446903,17860,0.9696778135810633,-0.10149331436497622,55520,35,3.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,sentinel2,2023,2024,R2024-H1,1,19142,35,0.035319399623427616,0.024413565672781887,-0.0043802517436222045,0.8801161167581693,0.9391272968581381,19142,0.8238965927972801,-0.036637054853634304,16731,35,3.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,sentinel2,2022;2023,2024,R2024-H2,2,19142,35,0.035207663709435004,0.024416497370248386,-0.003304846093221356,0.8808734425774315,0.939126439540895,19142,0.8293543120646574,-0.03675656657890522,35998,35,2.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,sentinel2,2021;2022;2023,2024,R2024-H3,3,19142,35,0.03507105550166564,0.024635024990198186,-0.0007321357853781126,0.8817960879513906,0.9391108966641067,19142,0.8317725548758037,-0.03469257052585961,55364,35,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,sentinel2,2024,2025,R2025-H1,1,18857,35,0.03962049382151596,0.02805127634825195,0.00046716003125803885,0.848506318916378,0.9220066543467396,18857,0.8225156139359112,-0.03184484833354012,19142,35,2.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,sentinel2,2023;2024,2025,R2025-H2,2,18857,35,0.039645666464630594,0.0275690781412779,-0.0015974424581981235,0.848313756560833,0.9220492995359216,18857,0.8222434796223715,-0.033872000581052164,35873,35,3.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,sentinel2,2022;2023;2024,2025,R2025-H3,3,18857,35,0.03960142659358215,0.02747547288985161,-0.0018325935137303915,0.8486520954685244,0.9220716518121864,18857,0.8270263361017155,-0.035071035969743036,55140,35,1.0
