sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,status,held_out_year,train_n,test_n,RMSE,MAE,Bias,R2,Pearson_r,n
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2022,6328,14595,0.061365387113809955,0.04801889373316232,0.03299647807248894,0.8650298141009539,0.9508467876468634,14595.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2023,14595,6328,0.08062678935350209,0.060982027346639045,-0.033132130028118545,0.7886829528394622,0.9079744392778651,6328.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2023,14195,6328,0.07459143515952499,0.05647057008306415,-0.012082355179133183,0.8191353352667092,0.9079744392778657,6328.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2024,6328,14195,0.058485086139075944,0.045017621560809545,0.012657274499507687,0.8804842006440879,0.9416421460905239,14195.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,20523,14595,0.05744164797620179,0.04466536788088926,0.0249053299181784,0.8817381490880949,0.9508467876468635,14595.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,28790,6328,0.07700627704105843,0.05801145466080263,-0.022947558419255182,0.8072350561428054,0.9079744392778659,6328.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,20923,14195,0.05802713579868746,0.04506613817483145,-0.010385854009544369,0.8823485398104715,0.9416421460905244,14195.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,COMPLETED,2022,8400,12706,0.039524859282089556,0.03192249295934366,0.023770455762642043,0.8265486502298225,0.9463843746418239,12706.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,COMPLETED,2023,12706,8400,0.04561579524697851,0.03392948036512382,-0.02388863945272505,0.8477137395489425,0.9461583878929185,8400.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,COMPLETED,2023,12075,8400,0.042308979664555976,0.03148979801945676,-0.017098551449446994,0.8689927516593734,0.9461345823212995,8400.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,COMPLETED,2024,8400,12075,0.038076501993055616,0.029801479088075483,0.018134355962830105,0.8686434288738512,0.9506737798289328,12075.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,20475,12706,0.03367878103708586,0.025599719030487526,0.013612610067071082,0.8740640427397917,0.946403192222648,12706.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,24781,8400,0.04383390952723391,0.032552981416652346,-0.020568467906497967,0.8593788533499584,0.9461509859068007,8400.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,21106,12075,0.032895011130147984,0.023270211103755347,0.003277193718061194,0.9019612442123605,0.9507334983087716,12075.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
